CpG,Beta,SE,P,StudyID
cg25392060,0.064,0.00971,3.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00435576,-0.06,0.0118,4.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25765104,-0.036,0.00785,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07781401,0.038,0.00624,1.3e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06646021,0.038,0.00935,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03405473,-0.036,0.009,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16271833,-0.048,0.00949,4.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03065459,0.032,0.00784,4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00271311,0.043,0.00794,5.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18137450,-0.037,0.00925,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10761978,-0.042,0.01047,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18879828,-0.053,0.01107,1.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22129276,-0.029,0.00711,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10575547,-0.033,0.00847,7.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01787285,-0.043,0.00527,3.3e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15734436,0.033,0.00803,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21232015,0.063,0.01001,3.7e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07643930,-0.03,0.00616,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09875213,-0.037,0.00939,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06595153,0.022,0.00517,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14816825,0.046,0.00802,8.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05660160,0.057,0.00966,3.9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19016694,-0.071,0.01137,4.1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24472477,-0.02,0.00464,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11974162,-0.04,0.00895,9.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20929609,-0.026,0.00632,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00672712,0.04,0.00996,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09277575,-0.031,0.00687,5.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16872613,0.042,0.0084,5.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02667103,-0.044,0.0056,5.3e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04158862,0.054,0.01016,1.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10040131,0.053,0.00855,4.3e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20339443,-0.024,0.00617,9.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05218245,0.046,0.00838,4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09501025,-0.048,0.00913,1.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23329411,0.05,0.01262,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05246100,-0.063,0.00991,1.9e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24683623,0.039,0.00903,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18104148,-0.051,0.009,1.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12877169,-0.044,0.0099,8.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23630423,0.031,0.00737,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11872231,-0.037,0.00673,5.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18362003,-0.026,0.00554,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08701816,-0.044,0.00778,2.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04542977,-0.032,0.00574,3.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05973262,0.06,0.00942,1.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23990557,0.059,0.01028,9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20284239,0.035,0.00887,6.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07298299,0.037,0.00876,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09395562,-0.053,0.00892,2.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16678426,-0.04,0.00841,2.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26842310,-0.031,0.00689,8.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12587615,-0.049,0.01063,4.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08908643,-0.054,0.01208,9.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23005227,-0.041,0.00961,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13803727,-0.031,0.00754,4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03726147,0.042,0.00645,5.4e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14928764,0.037,0.00759,8.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08356262,-0.042,0.00655,1.6e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14750543,0.033,0.00737,8.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19127747,0.019,0.00469,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16805291,0.048,0.00812,4.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27359629,-0.028,0.00618,6.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13132404,0.052,0.01023,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16200736,-0.044,0.01082,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09737078,0.031,0.00785,9.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18764008,-0.033,0.00671,6.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18241337,-0.034,0.00668,2.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22623033,0.072,0.01351,9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06992324,0.028,0.0063,6.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22142137,-0.041,0.00924,9.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23709430,0.041,0.00964,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13112407,-0.029,0.00652,6.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26597727,-0.027,0.00606,9.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23928512,0.032,0.00771,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06677416,-0.041,0.00631,8.6e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09883745,-0.048,0.00879,4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09042411,0.026,0.00665,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26153353,-0.056,0.01123,6.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26307701,-0.026,0.00647,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07100542,-0.026,0.00546,1.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18845433,-0.034,0.00794,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05136169,0.039,0.00925,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19603202,0.071,0.01112,1.6e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07681748,0.022,0.00514,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07337250,-0.033,0.00789,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16494108,-0.032,0.00775,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21699330,-0.025,0.00462,7.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23883802,0.052,0.01182,9.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26126740,0.063,0.01002,3.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03337886,0.03,0.00727,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05514299,-0.03,0.00679,9.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06117341,0.022,0.00542,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02504384,0.046,0.01104,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13917964,-0.025,0.00384,5.4e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02022181,0.056,0.01296,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01028796,0.025,0.006,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04285318,0.041,0.00829,5.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08112737,-0.058,0.01207,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09629675,-0.038,0.00969,7.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16526732,0.04,0.00855,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09554443,-0.027,0.00683,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19835796,-0.065,0.01169,3.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08362102,0.025,0.00584,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09671650,0.036,0.00765,3.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00013349,-0.025,0.00491,5.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21826978,-0.043,0.00721,3.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08540100,0.032,0.00718,7.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00929496,0.03,0.00751,6.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19588016,-0.027,0.00666,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16519923,-0.051,0.00709,5.4e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02839202,0.032,0.00714,7.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18222865,0.039,0.0092,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19400926,-0.03,0.00673,7.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13567378,-0.025,0.00635,8.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08261450,-0.031,0.00708,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27319445,-0.055,0.01251,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12035103,0.049,0.00845,5.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11992940,-0.047,0.01206,9.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08755130,-0.02,0.00513,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20520115,0.067,0.01187,1.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26775866,-0.026,0.00588,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17411016,-0.056,0.01258,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10046620,-0.021,0.00541,8.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14505174,0.028,0.00716,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02641539,-0.031,0.00671,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13071068,0.032,0.00678,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12804755,-0.047,0.01029,4.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06192883,0.054,0.00668,6e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24410690,0.022,0.00539,3.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02202664,-0.025,0.00623,6.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19956914,0.023,0.00513,7.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24678163,0.022,0.00509,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08604960,0.036,0.00884,4.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02329670,-0.061,0.01127,6.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07869023,-0.03,0.00596,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19791262,0.038,0.00966,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13583523,-0.045,0.00913,6.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10462961,-0.046,0.01133,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02067535,-0.024,0.00549,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01715384,0.05,0.00973,2.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20493497,-0.032,0.00623,2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05658236,0.029,0.00666,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26403777,-0.032,0.0074,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23814223,0.022,0.00553,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14507845,-0.049,0.01139,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02580045,-0.038,0.00883,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01917340,0.027,0.00614,8.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04161365,-0.053,0.01003,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14427590,0.054,0.01171,3.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27446185,-0.045,0.00997,6.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13150925,0.03,0.00619,8.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23471482,0.041,0.01009,4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06622892,-0.041,0.00925,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11303839,-0.018,0.00392,2.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00621646,-0.035,0.00699,6.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26115531,0.06,0.01489,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22583147,-0.041,0.00701,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27485906,0.028,0.0064,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02212389,0.064,0.01394,4.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22791932,0.044,0.00986,8.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15697257,-0.042,0.01024,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17417049,0.047,0.00901,2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20782117,-0.047,0.00789,3.5e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01409343,-0.027,0.00609,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13482010,-0.031,0.007,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01751802,0.034,0.00726,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11317199,0.021,0.00523,5.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06499778,-0.055,0.01009,4.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16809457,0.04,0.00709,2.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04927537,0.037,0.0056,3.5e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22012981,0.054,0.00906,2.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06071604,0.053,0.01007,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27601809,0.038,0.00861,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13201644,0.068,0.01093,4.1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17343451,0.054,0.01104,8.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07474797,0.041,0.00859,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05544807,0.046,0.00978,2.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07289618,-0.055,0.01099,7.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18746357,0.024,0.00519,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12098569,-0.042,0.01031,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08304103,-0.05,0.01053,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07618110,-0.048,0.00976,8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20954180,-0.03,0.00743,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08198075,-0.046,0.00825,2.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03388247,0.053,0.01257,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10583651,-0.047,0.00924,2.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22734236,-0.028,0.00701,5.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04211179,-0.022,0.00516,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19811148,-0.038,0.0083,3.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24686236,-0.037,0.00768,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02946885,-0.026,0.00594,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25649826,0.082,0.011,6.6e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02904344,-0.041,0.00888,3.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04765303,-0.032,0.00634,3.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24776880,-0.039,0.00918,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08380164,-0.025,0.00614,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26280179,-0.029,0.00712,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13072940,-0.034,0.00868,9.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18149207,0.074,0.01158,1.3e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06758448,-0.031,0.0068,6.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26654286,0.027,0.00606,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17516571,0.039,0.00793,7.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24941292,0.06,0.01131,9.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16853770,0.05,0.01115,8.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15951469,-0.048,0.01085,8.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09143850,-0.055,0.01002,5.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01418351,0.081,0.01304,6.2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26154367,-0.03,0.00734,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27635135,-0.036,0.00696,2.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24866700,-0.036,0.00887,6.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07065759,0.028,0.00543,3.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10397819,0.04,0.00945,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24809269,-0.038,0.00846,5.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22653878,-0.044,0.00932,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08818130,0.044,0.00757,4.9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11594811,-0.029,0.00615,2.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23556574,0.035,0.00726,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12172163,0.034,0.00851,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24566261,0.017,0.00434,6.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03373887,0.055,0.01112,6.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15708127,0.039,0.0071,5.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18842353,-0.037,0.00853,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09455881,0.03,0.0075,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08135379,-0.026,0.00645,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15860624,0.035,0.00721,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03699843,-0.041,0.0074,3.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06846458,0.036,0.00815,9.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00983803,-0.042,0.00995,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17520654,-0.03,0.00707,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24067911,-0.034,0.00725,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05885012,-0.029,0.00722,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03024301,0.045,0.00804,2.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02359132,-0.022,0.00519,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01701649,0.03,0.00658,6.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06347943,0.031,0.00736,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16469223,0.057,0.01352,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04416111,-0.036,0.00847,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24512093,-0.041,0.00776,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
ch.2.47286786F,-0.02,0.00433,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21513437,-0.03,0.00631,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27292099,-0.059,0.01113,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21531416,0.025,0.00546,3.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22680424,0.051,0.00925,4.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15095917,-0.029,0.00586,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12649038,0.023,0.00534,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19600372,0.061,0.00933,9e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06530558,-0.036,0.00671,5.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11658909,-0.062,0.01019,1.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02449608,-0.038,0.00941,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14902389,-0.05,0.00898,3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15559674,-0.029,0.00644,7.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01657995,-0.026,0.00501,3.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17631451,-0.028,0.00697,6.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07207669,-0.04,0.00801,7.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23809813,0.022,0.00493,7.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08639339,0.04,0.00769,2.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
