CpG,Beta,SE,P,StudyID
cg04011474,-0.01,0.00254,7.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26599989,0.018,0.00309,5.7e-09,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg04774822,0.016,0.00373,2.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg23929194,-0.0097,0.00246,7.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg00826902,0.0081,0.00183,8.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02481950,0.012,0.003,6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg03440944,-0.013,0.00309,4.7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15114651,-0.017,0.00421,4.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16104584,-0.0087,0.0021,3.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16532262,-0.011,0.0028,9.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg18895336,-0.015,0.00335,1.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13119578,-0.01,0.00215,3.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg17781958,0.011,0.0025,2.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15963913,0.011,0.00235,6.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg21470541,0.0098,0.00196,5.8e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg09823288,-0.0055,0.00131,2.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg18917643,-0.012,0.00233,4.4e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg27018424,-0.015,0.00326,5.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15644413,0.014,0.00362,6.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg20456243,-0.012,0.00319,9.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg06486622,-0.0094,0.002,2.4e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg27516100,0.018,0.00361,8.3e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16822666,-0.0096,0.00233,3.9e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg06946797,-0.0083,0.00179,4e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13445177,-0.0091,0.00191,1.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13585930,-0.01,0.00233,1.2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10076902,-0.014,0.00333,2.9e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24900542,-0.0042,0.00099,2.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15117681,0.013,0.00316,5.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22069247,0.012,0.00248,3.3e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg14209920,0.016,0.00326,7.9e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02393640,-0.01,0.00198,1.9e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg12996913,0.0084,0.00185,5.5e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26669717,-0.018,0.00384,4.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22052143,0.012,0.00248,8.1e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26954174,-0.0081,0.00201,5.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg08899667,0.014,0.00294,3.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg11268834,0.0092,0.00237,9.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16492851,0.016,0.00347,2.4e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg01470535,-0.0092,0.00221,3.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg17062268,-0.017,0.00434,8.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg07781445,0.016,0.00364,1.7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg12854186,-0.011,0.00245,4.7e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13059136,0.012,0.00285,5.2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg05438378,-0.0082,0.0017,1.3e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15106082,0.012,0.003,4.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg08893087,-0.0087,0.00167,1.8e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg18181703,-0.011,0.00228,5.5e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16371518,0.014,0.00294,2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg01986263,-0.015,0.00374,8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg12303084,-0.0073,0.00183,7.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg21766592,-0.0067,0.00153,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg01899089,-0.011,0.00258,3.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg23679982,0.0092,0.00206,7.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02512902,-0.016,0.00295,7.6e-08,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg18561976,-0.0056,0.00138,4.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg01702055,-0.0082,0.00205,7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22940798,-0.012,0.00213,4.9e-08,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg06644515,-0.013,0.00281,8.4e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02256576,-0.014,0.00268,1.4e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg07011110,-0.005,0.00099,5.8e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg01973483,0.012,0.00317,8.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg06856891,-0.012,0.00257,4.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16736826,-0.017,0.00361,2.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15331332,-0.01,0.00216,2.9e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg09516523,0.013,0.0029,7.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg05194346,0.0081,0.00197,3.7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg23480341,-0.0066,0.00164,5.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg06121808,-0.011,0.00197,1.8e-08,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg07202214,-0.0086,0.00218,8.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg19089328,0.0086,0.00187,4.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10459672,-0.0042,0.00092,4.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg11187245,-0.0077,0.00196,8.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg03788408,0.014,0.00356,9.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg23232773,-0.01,0.00259,9.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg00022866,-0.0071,0.00157,6.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg12765567,-0.018,0.00392,6.4e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg21201109,-0.017,0.00413,6.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg14177325,0.012,0.00285,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26841068,-0.014,0.00319,5.5e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg03636183,-0.0074,0.00151,9.8e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22361106,-0.019,0.00401,3.5e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13747876,0.013,0.00324,3.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg14940260,0.0085,0.00172,9.6e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg14030402,0.013,0.00316,2.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24851859,-0.011,0.00247,1.2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22234419,-0.011,0.00232,2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13800802,0.011,0.00245,4.3e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg08307171,0.014,0.00311,3.9e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26703507,-0.0083,0.00189,1.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24028809,-0.0077,0.00173,8.7e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02711608,-0.0078,0.00187,3.2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg05517711,-0.018,0.00403,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24833674,0.011,0.00245,5.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22402816,-0.014,0.00356,6.7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10937494,0.016,0.00378,2.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02079413,0.0082,0.00184,9.5e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10922280,0.014,0.00351,7.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg18394552,0.01,0.0022,3.2e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg00399027,0.015,0.00373,6.7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22357679,-0.015,0.00341,1.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10401362,0.015,0.00248,1.2e-09,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24304210,-0.012,0.00254,1.7e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg01406381,-0.0062,0.00152,4.9e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02550722,-0.019,0.00386,5.6e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg03272310,-0.0088,0.00225,9.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg03972838,-0.016,0.00402,6.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10843276,0.0089,0.00163,5.2e-08,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg06887224,-0.013,0.00329,7.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg25292882,-0.0082,0.00201,4.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg23511118,-0.0052,0.0012,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26121234,-0.014,0.00321,2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg14223444,-0.013,0.00285,9.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16411103,-0.0057,0.00122,3e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg21121843,-0.0072,0.00158,4.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg19262683,-0.014,0.00288,9.6e-07,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg16254946,0.016,0.00404,8.9e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24556382,-0.0064,0.00163,9.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg27107144,0.0092,0.00229,6.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg26340968,0.0089,0.00213,3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg27067781,0.0074,0.00186,7.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg08250081,0.011,0.00286,8.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg00417823,0.012,0.00295,3.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13518625,-0.0066,0.00144,4.6e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg17561365,-0.0095,0.00219,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg03935116,-0.0087,0.00191,4.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg25522867,-0.01,0.00266,9.5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg00920892,0.015,0.0037,7.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg05007097,-0.015,0.00373,5e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg11660018,-0.011,0.0025,2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg15636519,-0.0075,0.00184,4.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg14646983,-0.017,0.00438,7.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg24924577,0.0094,0.00209,6.8e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg22994830,0.0066,0.00153,1.7e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg21161138,-0.009,0.00207,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg10768063,0.016,0.00337,3.4e-06,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02538248,-0.009,0.00213,2.3e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg09624807,0.011,0.00251,2.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg20300500,-0.014,0.00357,7.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02909097,0.016,0.00359,1.1e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg17237086,0.018,0.00421,1.4e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg13657200,-0.017,0.00399,2.9e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg17971578,-0.0086,0.0022,9.8e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg02379079,-0.013,0.00324,6.2e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
cg12103569,0.0097,0.00239,4.6e-05,Robert-F-Hillary_Incident_Liver_Cirrhosis_Basic_model
