CpG,Beta,SE,P,StudyID
cg26470501,-0.098,0.0193,3.6e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24160243,0.062,0.0153,6.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13484813,0.05,0.012,3.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07390598,0.06,0.0149,6.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00508575,0.092,0.0219,2.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00222799,0.083,0.0202,3.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10408430,0.11,0.0264,5.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00366435,0.095,0.02,2.2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24665265,0.092,0.0195,2.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18865207,0.093,0.0211,1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27332104,0.096,0.0214,7e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13709639,-0.069,0.0148,3.1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13300580,0.15,0.0349,1.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17417856,-0.084,0.0198,2.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14624207,-0.13,0.0274,1.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16786458,0.049,0.0123,7.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22805381,-0.069,0.0176,9.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20591407,0.031,0.0079,8.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26529044,-0.073,0.0184,6.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01178924,0.09,0.0225,5.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18127922,-0.072,0.0171,2.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10835286,-0.03,0.0076,7.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23771366,-0.089,0.0171,2e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
ch.6.33611621F,-0.054,0.013,3.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00687674,0.088,0.015,4.2e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14826891,-0.1,0.0235,1.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04180046,0.049,0.0104,3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04232972,-0.053,0.0135,9.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20778199,-0.051,0.0109,3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21378403,0.063,0.0161,8.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23732483,-0.059,0.0146,6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17759095,-0.063,0.0148,2.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25361106,0.063,0.0159,7.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12667125,-0.12,0.03,7.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07884764,0.051,0.0128,7.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27437304,0.11,0.0221,2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06933384,-0.07,0.0147,1.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13165240,0.072,0.0166,1.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg08062273,0.17,0.0345,1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16983588,0.053,0.0126,2.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03707168,-0.082,0.0146,1.5e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23624705,-0.072,0.0151,2.2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03725309,-0.068,0.0146,3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03963219,0.076,0.0161,2.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg08766770,0.14,0.0267,3.3e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13256912,-0.14,0.0279,3.8e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03035849,0.081,0.0172,2.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13378649,0.058,0.0142,4.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20459687,-0.073,0.0162,6.6e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00310412,-0.16,0.0238,2.8e-11,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05969306,-0.054,0.0129,2.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23570810,-0.061,0.0121,4.5e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23173586,0.068,0.0143,2.2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06983765,-0.062,0.0139,8.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11872583,0.12,0.0302,7.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09755397,0.053,0.0135,8.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23983783,0.11,0.0199,1.2e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01881899,0.11,0.0137,1.7e-14,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20893579,0.057,0.0121,3.1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14145338,0.068,0.0171,6.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21990700,-0.069,0.0135,3.1e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22806934,0.084,0.0214,8.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15059804,0.048,0.0109,1.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16694480,0.12,0.0196,2.8e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23110422,-0.054,0.0138,8.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23531049,0.07,0.0132,1.2e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27168858,-0.051,0.0121,2.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13666041,0.11,0.0233,3.8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18198212,0.048,0.012,5.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27200267,0.078,0.0196,7.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03412153,0.13,0.0282,6.6e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17901584,-0.19,0.0171,1.6e-28,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12516875,-0.078,0.0179,1.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22705929,0.091,0.0229,7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00134210,-0.055,0.0116,2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13693582,0.089,0.0177,4.7e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01355392,-0.035,0.0087,4.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01039401,0.045,0.0102,1.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26452224,0.034,0.0086,7.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10696062,0.085,0.0171,7.2e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00073090,-0.11,0.0223,2.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04389058,-0.092,0.0205,8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14454680,-0.058,0.0143,5.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26282236,0.056,0.0138,4.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19694404,0.083,0.02,3.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12593793,-0.061,0.0156,8.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19696083,0.049,0.0125,7.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09650907,-0.067,0.0156,1.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00371134,0.092,0.0175,1.6e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19375644,0.08,0.0182,9.8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09940311,0.082,0.0177,3.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04789403,-0.062,0.0151,3.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15787636,0.087,0.0194,8.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05509696,0.089,0.0217,4.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10788371,-0.067,0.0171,7.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00417304,-0.11,0.0229,1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13588355,0.072,0.0174,3.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18120259,-0.12,0.0231,1.5e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27637521,-0.048,0.0109,9.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11554391,-0.063,0.0132,1.5e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09425279,0.094,0.021,7.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13619623,0.053,0.0135,8.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22907189,0.16,0.0365,2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10735015,-0.055,0.0131,2.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13038618,-0.081,0.02,4.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26844633,-0.065,0.0128,3.4e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26063719,-0.083,0.0135,6.5e-10,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11430077,-0.063,0.0123,2.8e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14037218,-0.068,0.0151,6.6e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02917321,0.049,0.0109,5.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02316713,0.065,0.0154,2.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16522412,0.076,0.0178,2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20214535,0.087,0.0215,5.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21227325,0.099,0.019,2.1e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23420841,0.088,0.0208,2.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24399529,0.068,0.0132,2.6e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07814318,0.076,0.0163,3.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17953136,0.12,0.0202,6.1e-10,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06690548,-0.054,0.0104,1.9e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25607249,-0.064,0.0123,2.4e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02370100,0.063,0.0156,4.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17666418,-0.054,0.0128,2.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18625627,0.059,0.0121,9e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01787382,-0.068,0.014,1.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23363754,-0.023,0.0058,7.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25648203,-0.083,0.0141,4.1e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01127300,-0.08,0.0132,1.2e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06338710,-0.047,0.0094,7.9e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23401251,0.073,0.0183,6.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04011474,-0.079,0.0183,1.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02532700,-0.05,0.0104,1.7e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12535090,0.084,0.0209,6.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15429134,0.057,0.0115,5.4e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09935388,-0.048,0.0082,4.7e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00826902,0.055,0.0132,3.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19459791,0.069,0.0162,2.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02578470,0.073,0.0186,8.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10974463,0.092,0.0169,4.8e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23629775,-0.15,0.0379,7.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12554573,-0.099,0.0237,2.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02657160,-0.09,0.0215,2.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05487507,-0.052,0.0118,1.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04424621,-0.094,0.0154,9.9e-10,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19751789,-0.11,0.0149,2.6e-13,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03554335,0.083,0.0207,5.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00598235,-0.1,0.0244,3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07708487,-0.11,0.0215,4.8e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03874199,0.066,0.0157,2.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18826637,-0.046,0.0088,2.1e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11526020,0.097,0.0225,1.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01294327,-0.032,0.0082,8.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27049094,0.084,0.0145,7.6e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11746684,-0.072,0.0153,2.8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00285394,-0.069,0.0119,6.4e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18405341,-0.11,0.0288,8.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07198150,-0.11,0.026,1.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg08267072,-0.055,0.0136,6.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10917602,-0.052,0.0124,2.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06946797,-0.069,0.0129,6.7e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25653947,0.13,0.0254,5.6e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03149958,-0.059,0.0132,6.7e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12075928,-0.06,0.0131,4.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20496896,0.11,0.0227,5.2e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21119074,-0.062,0.014,1.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17070935,0.051,0.0129,7.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03295554,-0.049,0.0111,1.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16151960,-0.12,0.0255,3.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04535902,-0.045,0.0103,1.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00741986,-0.15,0.0212,3.1e-12,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24616382,0.1,0.0227,4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14753356,-0.1,0.0159,4.1e-10,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01281993,-0.094,0.0226,3.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22968401,0.092,0.0227,4.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25362050,-0.12,0.0271,2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16603916,-0.064,0.0165,9.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03359362,-0.06,0.0154,9.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11807280,-0.033,0.0077,1.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17642041,0.094,0.0233,5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23648810,0.048,0.0122,8.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26954174,-0.064,0.0144,8.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03062881,0.072,0.0183,7.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg08899667,0.097,0.0212,4.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06285727,-0.084,0.014,2.2e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18335991,-0.097,0.0229,2.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07125412,0.14,0.03,2.6e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07742396,-0.091,0.0213,2.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09357934,0.039,0.0091,1.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14142087,0.1,0.0246,2.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05438378,-0.054,0.0123,1.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18181703,-0.1,0.0164,4.1e-10,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20981615,0.1,0.0252,4.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24694018,-0.097,0.0241,5.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12699865,-0.15,0.032,6e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21766592,-0.067,0.011,1.5e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23236366,0.12,0.0232,1.9e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19406367,0.06,0.0136,1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05433557,0.076,0.019,6.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18561976,-0.041,0.0099,3.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26715170,0.05,0.0123,4.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02325250,-0.095,0.0235,5.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10801607,0.068,0.016,2.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16969586,0.055,0.0137,5.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12044210,0.11,0.0281,5.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04885881,-0.063,0.0134,2.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16222326,0.091,0.0223,4.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17084044,-0.094,0.0226,3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14783068,-0.1,0.0231,9.7e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01971407,-0.078,0.0188,3.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13995854,-0.072,0.0159,5.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04469731,0.099,0.0197,5.3e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27243685,0.16,0.0185,4.6e-19,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
