CpG,Beta,SE,P,StudyID
cg09312897,-0.0785,0.02002,9.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09364590,0.0098,0.00247,7.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09378756,-0.0073,0.00168,1.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09502149,-0.0102,0.00261,9.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09538921,0.0082,0.00186,1.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09571369,0.013,0.0025,2.8e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09571972,-0.012,0.00304,9.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09588020,-0.0115,0.00288,7.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09619347,0.0075,0.00187,7.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09716921,-0.0107,0.00261,4.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09776718,0.0083,0.00169,1.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09940677,0.008,0.00193,3.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg09965085,-0.0129,0.00262,1.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10025830,-0.0057,0.00146,9.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10037068,0.0075,0.00184,4.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10054641,0.0151,0.00362,3.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10154826,0.0488,0.0096,4.8e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10173172,0.0089,0.00207,2.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10202727,-0.0079,0.00188,2.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10252462,0.003,0.00073,5.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10375409,0.0112,0.00243,5.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10402995,0.0106,0.00222,2.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10422334,0.0072,0.00166,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10475172,0.0066,0.00162,5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10633981,0.0145,0.00351,4.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10697784,-0.0113,0.00283,6.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10713515,-0.0119,0.00253,3.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10861599,-0.0059,0.0014,2.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10878944,0.0081,0.00194,3.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10883375,0.0031,0.00073,2.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10904028,-0.0061,0.00152,7.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg10981962,0.0079,0.00172,4.8e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11001739,0.0155,0.00337,4.8e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11060379,0.0143,0.00299,2.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11061343,-0.0052,0.00132,8.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11095743,-0.0069,0.0017,5.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11133963,0.0121,0.00266,6.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11432797,-0.0038,0.00081,4.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11606444,0.0106,0.00266,7.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11767757,-0.0115,0.00221,2.7e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg11850861,0.01,0.00251,7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12057127,-0.0197,0.00499,8.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12103219,0.013,0.0028,4.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12158535,0.0095,0.00212,9.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12194745,0.0103,0.00259,7.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12306195,-0.0095,0.00225,2.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12332239,0.0107,0.00262,4.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12333338,0.0089,0.002,1.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12459502,0.0106,0.00242,1.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12535090,0.0107,0.00265,5.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12670943,0.0077,0.00175,1.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12701674,0.0099,0.00226,1.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12728588,0.01,0.00206,1.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12785183,0.0089,0.00212,2.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12877354,0.0057,0.00141,5.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg12916723,0.0133,0.0025,1.5e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13043117,0.007,0.00141,9e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13132404,0.0083,0.00181,5.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13152690,0.009,0.00177,5.2e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13174306,-0.0107,0.00222,1.7e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13345299,-0.0088,0.00206,2.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13359998,-0.0092,0.00208,1.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13525276,-0.0189,0.00478,8.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13573745,-0.0088,0.00214,4.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13652281,0.0053,0.00131,5.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13676296,-0.0051,0.0013,9.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13707005,0.0136,0.00285,2.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13778567,0.0632,0.01316,1.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg13924998,0.0096,0.00241,7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14001486,0.0078,0.00192,5.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14009561,0.0134,0.00288,4.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14064762,0.0091,0.00213,2.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14110548,0.0094,0.00213,1.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14180511,-0.0086,0.0022,9.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14192130,0.0094,0.00223,2.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14205864,-0.0123,0.00212,9.6e-09,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14231959,0.0185,0.00446,3.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14301562,0.011,0.00221,8.4e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14441276,0.0098,0.00221,9.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14548264,-0.0084,0.00208,6.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14603031,0.009,0.00226,7.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14655843,0.0119,0.00263,7.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14740554,0.0147,0.00306,1.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14849855,0.0087,0.00209,3.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14943908,-0.0041,0.00098,3.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14978242,-0.0126,0.00284,1.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg14989316,-0.0078,0.00149,2.5e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15022400,-0.0107,0.00265,5.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15039510,0.007,0.00145,1.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15080396,0.0291,0.00674,1.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15095917,-0.0079,0.00165,1.8e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15220605,0.0158,0.00342,4.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15266530,-0.0186,0.00408,5.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15316716,0.0088,0.00204,1.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15333769,0.0073,0.00154,2.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15380836,-0.0063,0.00145,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15459165,0.0088,0.00221,8.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15483436,0.0063,0.0015,3.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15498134,-0.0161,0.00378,2.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15506894,-0.0186,0.0039,2.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15551881,0.0164,0.0037,1.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15556518,-0.0056,0.00137,5.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15568074,0.1117,0.02308,1.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15654485,-0.082,0.01919,2.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15697257,-0.0065,0.00159,5.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg15878619,-0.0053,0.00126,3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16151362,0.0086,0.00188,4.8e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16171858,0.0065,0.00151,1.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16186435,-0.0114,0.00286,7.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16345566,0.0973,0.02168,8.5e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16411857,-0.0318,0.00399,7.5e-15,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16631083,0.0081,0.00191,3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16657152,-0.0084,0.00193,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16659470,0.0079,0.00197,7.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16663980,0.0148,0.00348,2.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16710124,-0.0071,0.00178,7.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16744438,0.0093,0.00221,2.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16778018,0.011,0.00236,3.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16782719,0.0099,0.00236,3.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16824319,0.0105,0.00221,2.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16944093,-0.0081,0.00205,8.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg16983159,-0.0043,0.00105,4.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17039645,-0.0259,0.00641,5.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17111087,0.0128,0.00315,5.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17129388,0.0073,0.00185,9.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17207690,0.0114,0.00226,5.5e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17250262,0.0079,0.00166,2.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17327067,-0.0068,0.00151,6.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17367077,-0.0089,0.00226,8.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17550997,-0.0076,0.00181,2.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17572056,0.0116,0.00279,3.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17641710,0.0097,0.0022,1.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17648076,-0.0131,0.00335,9.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17661717,0.0212,0.00474,9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17759224,-0.0092,0.00223,4.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17820039,0.0072,0.00173,3.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17890233,0.0092,0.00195,3.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17934470,-0.0088,0.00204,1.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg17984638,0.011,0.00215,4e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18020072,0.0079,0.00189,3.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18030453,0.0101,0.00205,9.3e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18101225,-0.0092,0.00233,9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18104285,0.0084,0.00209,6.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18183961,0.0084,0.00209,6.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18217136,0.0093,0.00194,2.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18336453,0.0096,0.00236,5.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18424635,0.0849,0.01625,2.3e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18608055,-0.0125,0.00313,7.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18625627,-0.0181,0.00428,2.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18763911,0.0107,0.00266,6.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18780288,-0.0084,0.00193,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18816397,-0.0873,0.01808,1.7e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18817426,0.0085,0.00206,3.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18858739,0.0083,0.00193,2.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18865207,0.011,0.0021,2.3e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg18934822,-0.0049,0.00123,7.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19149463,0.0098,0.00228,2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19246654,0.0108,0.00232,4.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19279042,0.0078,0.00186,3.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19350197,0.0159,0.0033,1.8e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19405484,-0.0087,0.00219,7.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19414630,0.014,0.00303,4.5e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19455953,0.0048,0.00103,4.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19544767,-0.0544,0.01238,1.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19563355,0.0166,0.00336,1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19667460,0.0125,0.0025,7.7e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19693031,0.0204,0.00432,2.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19736900,-0.0079,0.00191,3.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19783114,0.0022,0.00052,3.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19812283,0.01,0.00236,2.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19848140,-0.0075,0.00181,3.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19869035,-0.0088,0.00199,1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
